Order_ID,Order_Date,Customer_ID,Product,category,Quantity,Price,Revenue,Profit,Payment Method,Discount
O1312,18-09-2028,C1302,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O1313,19-09-2028,C1303,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O1314,20-09-2028,C1304,Mobile,Electronics,2,20000,40000,20000,Credit,0.05
O1315,21-09-2028,C1305,Monitor,Electronics,1,12000,12000,0,Cash,0
O1316,22-09-2028,C1306,Ceiling Fan,Home Appliance,4,25000,100000,75000,Cash,0.1
O1317,23-09-2028,C1307,Sofa,Furniture,1,30000,30000,0,Cash,0
O1318,24-09-2028,C1308,Table,Furniture,4,25000,100000,75000,Cash,0.05
O1319,25-09-2028,C1309,Mixer Grinder,Home Appliance,2,5000,10000,5000,Credit,0.1
O1320,26-09-2028,C1310,AC,Electronics,1,40000,40000,0,Cash,0
O1321,27-09-2028,C1311,Chair,Furniture,1,6000,6000,0,Cash,0
O1322,28-09-2028,C1312,Laptop,Electronics,4,50000,200000,150000,Cash,0.15
O1323,29-09-2028,C1313,Bookshelf Rack,Furniture,2,15000,30000,15000,Cash,0.05
O1324,30-09-2028,C1314,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0
O1325,01-10-2028,C1315,Sofa,Furniture,1,30000,30000,0,Credit,0.1
O1326,02-10-2028,C1316,Chair,Furniture,3,6000,18000,12000,Cash,0
O1327,03-10-2028,C1317,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.05
O1328,04-10-2028,C1318,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0
O1329,05-10-2028,C1319,AC,Electronics,1,40000,40000,0,Cash,0
O1330,06-10-2028,C1320,Ceiling Fan,Home Appliance,2,25000,50000,25000,Cash,0.1
O1331,07-10-2028,C1321,Laptop,Electronics,1,50000,50000,0,Cash,0
O1332,08-10-2028,C1322,Water Purifier,Home Appliance,5,5500,27500,22000,Cash,0.05
O1333,09-10-2028,C1323,Sofa,Furniture,1,30000,30000,0,Credit,0
O1334,10-10-2028,C1324,Monitor,Electronics,4,12000,48000,36000,Cash,0.05
O1335,11-10-2028,C1325,Printer,Electronics,2,8000,16000,8000,Credit,0
O1336,12-10-2028,C1326,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1337,13-10-2028,C1327,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0
O1338,14-10-2028,C1328,AC,Electronics,3,40000,120000,80000,Cash,0.05
O1339,15-10-2028,C1329,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O1340,16-10-2028,C1330,Chair,Furniture,3,6000,18000,12000,Cash,0
O1341,17-10-2028,C1331, AC,Electronics,1,40000,40000,0,Credit,0
O1342,18-10-2028,C1332,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0.15
O1343,19-10-2028,C1333,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O1344,20-10-2028,C1334,Sofa,Furniture,4,30000,120000,90000,Cash,0
O1345,21-10-2028,C1335,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.1
O1346,22-10-2028,C1336,Mobile,Electronics,4,20000,80000,60000,Cash,0
O1347,23-10-2028,C1337,Electric Kettle,Home Appliance,2,1800,3600,1800,Cash,0.05
O1348,24-10-2028,C1338,AC ,Electronics,3,40000,120000,80000,Cash,0
O1349,25-10-2028,C1339,Mobile,Electronics,2,20000,40000,20000,Cash,0
O1350,26-10-2028,C1340,Sofa,Furniture,1,30000,30000,0,Cash,0.1
O1351,27-10-2028,C1341,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0
O1352,28-10-2028,C1342,Chair,Furniture,2,6000,12000,6000,Credit,0.05
O1353,29-10-2028,C1343,Mobile,Electronics,1,20000,20000,0,Cash,0
O1354,30-10-2028,C1344,AC,Electronics,1,40000,40000,0,Credit,0.05
O1355,31-10-2028,C1345,Printer,Electronics,3,8000,24000,16000,Credit,0
O1356,01-11-2028,C1346,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O1357,02-11-2028,C1347,Bookshelf Rack,Furniture,5,15000,75000,60000,Cash,0
O1358,03-11-2028,C1348,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0.05
O1359,04-11-2028,C1349,Laptop,Electronics,2,50000,100000,50000,Credit,0.1
O1360,05-11-2028,C1350,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1361,06-11-2028,C1351,Mobile,Electronics,1,20000,20000,0,Cash,0
O1362,07-11-2028,C1352,Table,Furniture,1,25000,25000,0,Cash,0.15
O1363,08-11-2028,C1353,Ceiling Fan,Home Appliance,4,25000,100000,75000,Cash,0.05
O1364,09-11-2028,C1354,Sofa,Furniture,2,30000,60000,30000,Cash,0
O1365,10-11-2028,C1355,Monitor,Electronics,5,12000,60000,48000,Credit,0.1
O1366,11-11-2028,C1356,Chair,Furniture,1,60000,60000,0,Cash,0
O1367,12-11-2028,C1357,Water Purifier,Home Appliance,3,5500,16500,11000,Cash,0.05
O1368,13-11-2028,C1358,AC,Electronics,1,40000,40000,0,Cash,0
O1369,14-11-2028,C1359,Mobile,Electronics,5,20000,100000,80000,Credit,0
O1370,15-11-2028,C1360,Printer,Electronics,1,8000,8000,0,Cash,0.1
O1371,16-11-2028,C1361,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0
O1372,17-11-2028,C1362,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O1373,18-11-2028,C1363,Electric Kettle,Home Appliance,3,1800,5400,3600,Cash,0
O1374,19-11-2028,C1364, AC,Electronics,1,40000,40000,0,Cash,0.05
O1375,20-11-2028,C1365,Sofa,Furniture,4,30000,120000,90000,Cash,0
O1376,21-11-2028,C1366,Mobile,Electronics,2,20000,40000,20000,Credit,0.1
O1377,22-11-2028,C1367,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O1378,23-11-2028,C1368,Chair,Furniture,1,60000,60000,0,Cash,0.05
O1379,24-11-2028,C1369,Monitor,Electronics,3,12000,36000,24000,Cash,0.1
O1380,25-11-2028,C1370,Water Purifier,Home Appliance,1,5500,5500,0,Credit,0
O1381,26-11-2028,C1371,Bookshelf Rack,Furniture,4,15000,60000,45000,Cash,0
O1382,27-11-2028,C1372,Sofa,Furniture,1,30000,30000,0,Cash,0.15
O1383,28-11-2028,C1373,Ceiling Fan,Home Appliance,2,25000,50000,25000,Cash,0.05
O1384,29-11-2028,C1374,Printer,Electronics,1,8000,8000,0,Cash,0
O1385,30-11-2028,C1375,AC ,Electronics,5,40000,200000,160000,Credit,0.1
O1386,01-12-2028,C1376,Monitor,Electronics,1,12000,12000,0,Cash,0
O1387,02-12-2028,C1377,Laptop,Electronics,4,50000,200000,150000,Cash,0.05
O1388,03-12-2028,C1378,Sofa,Furniture,2,30000,60000,30000,Cash,0
O1389,04-12-2028,C1379,Bookshelf Rack,Furniture,1,15000,15000,0,Credit,0
O1390,05-12-2028,C1380,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.1
O1391,06-12-2028,C1381,Mobile,Electronics,3,20000,60000,40000,Cash,0
O1392,07-12-2028,C1382,Laptop,Electronics,1,50000,50000,0,Cash,0.05
O1393,08-12-2028,C1383,Mobile,Electronics,1,20000,20000,0,Cash,0
O1394,09-12-2028,C1384, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.05
O1395,10-12-2028,C1385, Printer,Electronics,2,8000,16000,8000,Credit,0
O1396,11-12-2028,C1386,Table,Furniture,1,25000,25000,0,Credit,0.1
O1397,12-12-2028,C1387,AC,Electronics,4,40000,160000,120000,Cash,0
O1398,13-12-2028,C1388,Sofa,Furniture,1,30000,30000,0,Cash,0.05
O1399,14-12-2028,C1389,Monitor,Electronics,4,12000,48000,36000,Credit,0.1
O1400,15-12-2028,C1390, Chair,Furniture,2,6000,12000,6000,Cash,0
O1401,16-12-2028,C1391,Ceiling Fan,Home Appliance,1,2500,2500,0,Cash,0
O1402,17-12-2028,C1392,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.15
O1403,18-12-2028,C1393,Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0.05
O1404,19-12-2028,C1394,Printer,Electronics,1,8000,8000,0,Cash,0
O1405,20-12-2028,C1395,AC,Electronics,5,50000,250000,200000,Cash,0.1
O1406,21-12-2028,C1396,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1407,22-12-2028,C1397,Water Purifier,Home Appliance,2,5500,11000,5500,Cash,0.05
O1408,23-12-2028,C1398,Mobile,Electronics,1,20000,20000,0,Credit,0
O1409,24-12-2028,C1399,Monitor,Electronics,1,12000,12000,0,Cash,0
O1410,25-12-2028,C1400,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0.1
O1411,26-12-2028,C1401,Sofa,Furniture,4,30000,120000,90000,Cash,0
O1412,27-12-2028,C1402,Table,Furniture,2,25000,50000,25000,Cash,0.05
O1413,28-12-2028,C1403,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0
O1414,29-12-2028,C1404,AC,Electronics,1,40000,40000,0,Cash,0.05
O1415,30-12-2028,C1405,Chair,Furniture,3,6000,18000,12000,Cash,0
O1416,31-12-2028,C1406,Laptop,Electronics,1,50000,50000,0,Cash,0.1
O1417,01-01-2029,C1407,Bookshelf Rack,Furniture,4,15000,60000,45000,Cash,0
O1418,02-01-2029,C1408,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0.05
O1419,03-01-2029,C1409,Sofa,Furniture,2,30000,60000,30000,Credit,0.1
O1420,04-01-2029,C1410,Chair,Furniture,1,6000,6000,0,Cash,0
O1421,05-01-2029,C1411,Mixer Grinder,Home Appliance,5,5000,25000,20000,Cash,0
O1422,06-01-2029,C1412,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.15
O1423,07-01-2029,C1413,AC,Electronics,4,40000,160000,120000,Cash,0.05
O1424,08-01-2029,C1414,Ceiling Fan,Home Appliance,2,25000,50000,25000,Cash,0
O1425,09-01-2029,C1415,Laptop,Electronics,1,50000,50000,0,Cash,0.1
O1426,10-01-2029,C1416,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O1427,11-01-2029,C1417,Sofa,Furniture,3,30000,90000,60000,Credit,0.05
O1428,12-01-2029,C1418,Monitor,Electronics,1,12000,12000,0,Cash,0
O1429,13-01-2029,C1419,Printer,Electronics,3,8000,24000,16000,Cash,0
O1430,14-01-2029,C1420,Mobile,Electronics,1,20000,20000,0,Credit,0.1
O1431,15-01-2029,C1421,Electric Kettle,Home Appliance,2,1800,3600,1800,Credit,0
O1432,16-01-2029,C1422,AC,Electronics,1,40000,40000,0,Cash,0.05
O1433,17-01-2029,C1423,Monitor,Electronics,4,12000,48000,36000,Cash,0
O1434,18-01-2029,C1424,Chair,Furniture,1,6000,6000,0,Cash,0.05
O1435,19-01-2029,C1425, AC,Electronics,4,40000,160000,120000,Credit,0
O1436,20-01-2029,C1426,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0.1
O1437,21-01-2029,C1427,Laptop,Electronics,3,50000,150000,100000,Cash,0
O1438,22-01-2029,C1428,Sofa,Furniture,2,30000,60000,30000,Cash,0.05
O1439,23-01-2029,C1429,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.1
O1440,24-01-2029,C1430,Mobile,Electronics,4,20000,80000,60000,Cash,0
O1441,25-01-2029,C1431,Electric Kettle,Home Appliance,2,1800,3600,1800,Credit,0
O1442,26-01-2029,C1432,AC ,Electronics,1,40000,40000,0,Cash,0.15
O1443,27-01-2029,C1433,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O1444,28-01-2029,C1434,Sofa,Furniture,3,30000,90000,60000,Cash,0
O1445,29-01-2029,C1435,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0.1
O1446,30-01-2029,C1436,Chair,Furniture,5,6000,30000,24000,Cash,0
O1447,31-01-2029,C1437,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O1448,01-02-2029,C1438,AC,Electronics,2,40000,80000,40000,Cash,0
O1449,02-02-2029,C1439,Printer,Electronics,1,8000,8000,0,Cash,0
O1450,03-02-2029,C1440,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O1451,04-02-2029,C1441,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1452,05-02-2029,C1442,Water Purifier,Home Appliance,4,5500,22000,16500,Credit,0.05
O1453,06-02-2029,C1443,Laptop,Electronics,2,50000,100000,50000,Cash,0
O1454,07-02-2029,C1444,Electric Kettle,Home Appliance,5,1800,9000,7200,Cash,0.05
O1455,08-02-2029,C1445,Mobile,Electronics,1,20000,20000,0,Cash,0
O1456,09-02-2029,C1446,Table,Furniture,3,25000,75000,50000,Credit,0.1
O1457,10-02-2029,C1447,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O1458,11-02-2029,C1448,Sofa,Furniture,5,30000,150000,120000,Cash,0.05
O1459,12-02-2029,C1449,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O1460,13-02-2029,C1450,Chair,Furniture,2,60000,120000,60000,Cash,0
O1461,14-02-2029,C1451,Water Purifier,Home Appliance,1,5500,5500,0,Credit,0
O1462,15-02-2029,C1452,AC,Electronics,3,40000,120000,80000,Cash,0.15
O1463,16-02-2029,C1453,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O1464,17-02-2029,C1454,Printer,Electronics,4,8000,32000,24000,Cash,0
O1465,18-02-2029,C1455,Mixer Grinder,Home Appliance,2,5000,10000,5000,Credit,0.1
O1466,19-02-2029,C1456,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1467,20-02-2029,C1457,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.05
O1468,21-02-2029,C1458, AC,Electronics,3,40000,120000,80000,Cash,0
O1469,22-02-2029,C1459,Sofa,Furniture,1,30000,30000,0,Cash,0
O1470,23-02-2029,C1460,Mobile,Electronics,4,20000,80000,60000,Cash,0.1
O1471,24-02-2029,C1461,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0
O1472,25-02-2029,C1462,Chair,Furniture,2,60000,120000,60000,Credit,0.05
O1473,26-02-2029,C1463,Monitor,Electronics,1,12000,12000,0,Cash,0
O1474,27-02-2029,C1464,Water Purifier,Home Appliance,5,5500,27500,22000,Cash,0.05
O1475,28-02-2029,C1465,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1476,01-03-2029,C1466,Sofa,Furniture,4,30000,120000,90000,Credit,0.1
O1477,02-03-2029,C1467,Ceiling Fan,Home Appliance,2,25000,50000,25000,Credit,0
O1478,03-03-2029,C1468,Printer,Electronics,1,8000,8000,0,Cash,0.15
O1479,04-03-2029,C1469,AC ,Electronics,1,40000,40000,0,Cash,0.05
O1480,05-03-2029,C1470,Laptop,Electronics,3,50000,150000,100000,Cash,0.05
O1481,06-03-2029,C1471,Mobile,Electronics,1,20000,20000,0,Credit,0.1
O1482,07-03-2029,C1472, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1483,08-03-2029,C1473, Printer,Electronics,1,8000,8000,0,Cash,0
O1484,09-03-2029,C1474,Table,Furniture,2,25000,50000,25000,Cash,0.15
O1485,10-03-2029,C1475,AC,Electronics,1,40000,40000,0,Cash,0.05
O1486,11-03-2029,C1476,Sofa,Furniture,4,30000,120000,90000,Cash,0
O1487,12-03-2029,C1477,Monitor,Electronics,1,12000,12000,0,Credit,0.1
O1488,13-03-2029,C1478, Chair,Furniture,4,6000,24000,18000,Cash,0
O1489,14-03-2029,C1479,Ceiling Fan,Home Appliance,2,2500,5000,2500,Cash,0.05
O1490,15-03-2029,C1480,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1491,16-03-2029,C1481,Mixer Grinder,Home Appliance,1,5000,5000,0,Credit,0
O1492,17-03-2029,C1482,Printer,Electronics,4,8000,32000,24000,Cash,0.1
O1493,18-03-2029,C1483,AC,Electronics,2,50000,100000,50000,Cash,0
O1494,19-03-2029,C1484,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O1495,20-03-2029,C1485,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O1496,21-03-2029,C1486,Mobile,Electronics,3,20000,60000,40000,Cash,0.05
O1497,22-03-2029,C1487,Monitor,Electronics,1,12000,12000,0,Cash,0
O1498,23-03-2029,C1488,Ceiling Fan,Home Appliance,4,25000,100000,75000,Credit,0.1
O1499,24-03-2029,C1489,Sofa,Furniture,1,30000,30000,0,Cash,0
O1500,25-03-2029,C1490,Table,Furniture,2,25000,50000,25000,Cash,0.05
O1501,26-03-2029,C1491,AC,Electronics,1,50000,50000,0,Cash,0.1
O1502,27-03-2029,C1492,Laptop,Electronics,5,50000,250000,200000,Credit,0.15
O1503,28-03-2029,C1493,Mobile,Electronics,1,20000,20000,0,Cash,0.05
O1504,29-03-2029,C1494, Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0
O1505,30-03-2029,C1495, Printer,Electronics,2,8000,16000,8000,Cash,0.1
O1506,31-03-2029,C1496,Table,Furniture,1,25000,25000,0,Cash,0
O1507,01-04-2029,C1497,AC,Electronics,1,40000,40000,0,Credit,0.05
O1508,02-04-2029,C1498,Sofa,Furniture,3,30000,90000,60000,Cash,0
O1509,03-04-2029,C1499,Monitor,Electronics,1,12000,12000,0,Cash,0
O1510,04-04-2029,C1500, Chair,Furniture,3,6000,18000,12000,Cash,0.1
O1511,05-04-2029,C1501,Ceiling Fan,Home Appliance,1,2500,2500,0,Credit,0
O1512,06-04-2029,C1502,Electric Kettle,Home Appliance,2,1800,3600,1800,Cash,0.05
O1513,07-04-2029,C1503,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1514,08-04-2029,C1504,Printer,Electronics,4,8000,32000,24000,Cash,0.05
O1515,09-04-2029,C1505,AC,Electronics,1,50000,50000,0,Cash,0
O1516,10-04-2029,C1506,Bookshelf Rack,Furniture,4,15000,60000,45000,Cash,0.1
O1517,11-04-2029,C1507,Laptop,Electronics,2,50000,100000,50000,Credit,0.05
O1518,12-04-2029,C1508,Mobile,Electronics,3,20000,60000,40000,Credit,0.1
O1519,13-04-2029,C1509, Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0
O1520,14-04-2029,C1510, Printer,Electronics,1,8000,8000,0,Cash,0
O1521,15-04-2029,C1511,Table,Furniture,4,25000,100000,75000,Cash,0.15
O1522,16-04-2029,C1512,AC,Electronics,2,40000,80000,40000,Credit,0.05
O1523,17-04-2029,C1513,Sofa,Furniture,1,30000,30000,0,Credit,0
O1524,18-04-2029,C1514,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O1525,19-04-2029,C1515, Chair,Furniture,3,6000,18000,12000,Cash,0
O1526,20-04-2029,C1516,Ceiling Fan,Home Appliance,1,2500,2500,0,Cash,0.05
O1527,21-04-2029,C1517,Electric Kettle,Home Appliance,5,1800,9000,7200,Credit,0
O1528,22-04-2029,C1518,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1529,23-04-2029,C1519,Printer,Electronics,2,8000,16000,8000,Cash,0.1
O1530,24-04-2029,C1520,AC,Electronics,1,50000,50000,0,Cash,0
O1531,25-04-2029,C1521,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O1532,26-04-2029,C1522,Water Purifier,Home Appliance,1,5500,5500,0,Cash,0
O1533,27-04-2029,C1523,Mobile,Electronics,4,20000,80000,60000,Credit,0.05
O1534,28-04-2029,C1524,Monitor,Electronics,2,12000,24000,12000,Cash,0
O1535,29-04-2029,C1525,Ceiling Fan,Home Appliance,5,25000,125000,100000,Cash,0.1
O1536,30-04-2029,C1526,Sofa,Furniture,1,30000,30000,0,Cash,0
O1537,01-05-2029,C1527,Table,Furniture,3,25000,75000,50000,Credit,0.05
O1538,02-05-2029,C1528,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.1
O1539,03-05-2029,C1529,AC,Electronics,5,40000,200000,160000,Cash,0
O1540,04-05-2029,C1530,Chair,Furniture,1,6000,6000,0,Cash,0
O1541,05-05-2029,C1531,Laptop,Electronics,2,50000,100000,50000,Cash,0.15
O1542,06-05-2029,C1532,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.05
O1543,07-05-2029,C1533,Electric Kettle,Home Appliance,3,1800,5400,3600,Cash,0
O1544,08-05-2029,C1534,Sofa,Furniture,1,30000,30000,0,Credit,0.1
O1545,09-05-2029,C1535,Chair,Furniture,4,6000,24000,18000,Cash,0
O1546,10-05-2029,C1536,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0.05
O1547,11-05-2029,C1537,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1548,12-05-2029,C1538,AC,Electronics,1,40000,40000,0,Credit,0
O1549,13-05-2029,C1539,Ceiling Fan,Home Appliance,3,25000,75000,50000,Cash,0.1
O1550,14-05-2029,C1540,Laptop,Electronics,1,50000,50000,0,Cash,0
O1551,15-05-2029,C1541,Water Purifier,Home Appliance,4,5500,22000,16500,Credit,0.05
O1552,16-05-2029,C1542,Sofa,Furniture,1,30000,30000,0,Credit,0
O1553,17-05-2029,C1543,Monitor,Electronics,2,12000,24000,12000,Cash,0.05
O1554,18-05-2029,C1544,Printer,Electronics,1,8000,8000,0,Cash,0
O1555,19-05-2029,C1545,Mobile,Electronics,5,20000,100000,80000,Cash,0.1
O1556,20-05-2029,C1546,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0
O1557,21-05-2029,C1547,AC,Electronics,4,40000,160000,120000,Cash,0.05
O1558,22-05-2029,C1548,Monitor,Electronics,2,12000,24000,12000,Cash,0.1
O1559,23-05-2029,C1549,Chair,Furniture,1,6000,6000,0,Cash,0
O1560,24-05-2029,C1550, AC,Electronics,1,40000,40000,0,Cash,0
O1561,25-05-2029,C1551,Mixer Grinder,Home Appliance,3,5000,15000,10000,Cash,0.15
O1562,26-05-2029,C1552,Laptop,Electronics,1,50000,50000,0,Credit,0.05
O1563,27-05-2029,C1553,Sofa,Furniture,1,30000,30000,0,Cash,0
O1564,28-05-2029,C1554,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0.1
O1565,29-05-2029,C1555,Mobile,Electronics,2,20000,40000,20000,Cash,0
O1566,30-05-2029,C1556,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0.05
O1567,31-05-2029,C1557,AC ,Electronics,4,40000,160000,120000,Cash,0
O1568,01-06-2029,C1558,Mobile,Electronics,1,20000,20000,0,Cash,0
O1569,02-06-2029,C1559,Sofa,Furniture,4,30000,120000,90000,Cash,0.1
O1570,03-06-2029,C1560,Mixer Grinder,Home Appliance,2,5000,10000,5000,Cash,0
O1571,04-06-2029,C1561,Chair,Furniture,1,6000,6000,0,Cash,0.05
O1572,05-06-2029,C1562,Mobile,Electronics,1,20000,20000,0,Cash,0
O1573,06-06-2029,C1563,AC,Electronics,3,40000,120000,80000,Credit,0.05
O1574,07-06-2029,C1564,Printer,Electronics,1,8000,8000,0,Cash,0
O1575,08-06-2029,C1565,Mixer Grinder,Home Appliance,5,5000,25000,20000,Cash,0.1
O1576,09-06-2029,C1566,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1577,10-06-2029,C1567,Water Purifier,Home Appliance,2,5500,11000,5500,Credit,0.05
O1578,11-06-2029,C1568,Laptop,Electronics,1,50000,50000,0,Cash,0.1
O1579,12-06-2029,C1569,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0
O1580,13-06-2029,C1570,Mobile,Electronics,1,20000,20000,0,Cash,0
O1581,14-06-2029,C1571,Table,Furniture,4,25000,100000,75000,Cash,0.15
O1582,15-06-2029,C1572,Ceiling Fan,Home Appliance,2,25000,50000,25000,Credit,0.05
O1583,16-06-2029,C1573,Sofa,Furniture,1,30000,30000,0,Cash,0
O1584,17-06-2029,C1574,Monitor,Electronics,1,12000,12000,0,Cash,0.1
O1585,18-06-2029,C1575,Chair,Furniture,3,60000,180000,120000,Cash,0
O1586,19-06-2029,C1576,Water Purifier,Home Appliance,1,5500,5500,0,Credit,0.05
O1587,20-06-2029,C1577,AC,Electronics,4,40000,160000,120000,Cash,0
O1588,21-06-2029,C1578,Mobile,Electronics,1,20000,20000,0,Cash,0
O1589,22-06-2029,C1579,Printer,Electronics,2,8000,16000,8000,Cash,0.1
O1590,23-06-2029,C1580,Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0
O1591,24-06-2029,C1581,Bookshelf Rack,Furniture,5,15000,75000,60000,Cash,0.05
O1592,25-06-2029,C1582,Electric Kettle,Home Appliance,1,1800,1800,0,Credit,0
O1593,26-06-2029,C1583, AC,Electronics,4,40000,160000,120000,Credit,0.05
O1594,27-06-2029,C1584,Sofa,Furniture,2,30000,60000,30000,Cash,0
O1595,28-06-2029,C1585,Mobile,Electronics,1,20000,20000,0,Cash,0.1
O1596,29-06-2029,C1586,Ceiling Fan,Home Appliance,1,25000,25000,0,Cash,0
O1597,30-06-2029,C1587,Chair,Furniture,3,60000,180000,120000,Credit,0.05
O1598,01-07-2029,C1588,Monitor,Electronics,1,12000,12000,0,Credit,0.1
O1599,02-07-2029,C1589,Water Purifier,Home Appliance,3,5500,16500,11000,Cash,0
O1600,03-07-2029,C1590,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1601,04-07-2029,C1591,Sofa,Furniture,2,30000,60000,30000,Cash,0.15
O1602,05-07-2029,C1592,Ceiling Fan,Home Appliance,1,25000,25000,0,Credit,0.05
O1603,06-07-2029,C1593,Printer,Electronics,4,8000,32000,24000,Cash,0
O1604,07-07-2029,C1594,AC ,Electronics,1,40000,40000,0,Cash,0.1
O1605,08-07-2029,C1595,Monitor,Electronics,4,12000,48000,36000,Cash,0
O1606,09-07-2029,C1596,Laptop,Electronics,2,50000,100000,50000,Cash,0.05
O1607,10-07-2029,C1597,Sofa,Furniture,3,30000,90000,60000,Cash,0
O1608,11-07-2029,C1598,Bookshelf Rack,Furniture,2,15000,30000,15000,Credit,0
O1609,12-07-2029,C1599,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.1
O1610,13-07-2029,C1600,Mobile,Electronics,4,20000,80000,60000,Cash,0
O1611,14-07-2029,C1601,Laptop,Electronics,2,50000,100000,50000,Cash,0.05
O1612,15-07-2029,C1602,Mobile,Electronics,1,20000,20000,0,Credit,0
O1613,16-07-2029,C1603, Mixer Grinder,Home Appliance,1,5000,5000,0,Cash,0.05
O1614,17-07-2029,C1604, Printer,Electronics,3,8000,24000,16000,Cash,0
O1615,18-07-2029,C1605,Table,Furniture,1,25000,25000,0,Cash,0.1
O1616,19-07-2029,C1606,AC,Electronics,5,40000,200000,160000,Cash,0
O1617,20-07-2029,C1607,Sofa,Furniture,1,30000,30000,0,Cash,0.05
O1618,21-07-2029,C1608,Monitor,Electronics,2,12000,24000,12000,Cash,0.1
O1619,22-07-2029,C1609, Chair,Furniture,1,6000,6000,0,Credit,0
O1620,23-07-2029,C1610,Ceiling Fan,Home Appliance,1,2500,2500,0,Cash,0
O1621,24-07-2029,C1611,Electric Kettle,Home Appliance,1,1800,1800,0,Cash,0.15
O1622,25-07-2029,C1612,Mixer Grinder,Home Appliance,4,5000,20000,15000,Cash,0.05
O1623,26-07-2029,C1613,Printer,Electronics,2,8000,16000,8000,Credit,0
O1624,27-07-2029,C1614,AC,Electronics,5,50000,250000,200000,Cash,0.1
O1625,28-07-2029,C1615,Bookshelf Rack,Furniture,1,15000,15000,0,Cash,0
O1626,29-07-2029,C1616,Water Purifier,Home Appliance,3,5500,16500,11000,Cash,0.05
O1627,30-07-2029,C1617,Mobile,Electronics,1,20000,20000,0,Cash,0
O1628,31-07-2029,C1618,Monitor,Electronics,5,12000,60000,48000,Credit,0
