Order_id,Product Name,Category,Region,Quantity,Sales,Profit,Order Date,,
O423,Smartphone,Electronics,West,3,2274,662,13-05-2022,,
O424,Smartwatch,Electronics,North,8,4456,1106.04,13-05-2022,,
O425,Mouse,Accessories,West,8,4928,1038.18,13-05-2022,,
O426,Smartphone,Electronics,North,4,1740,224.79,13-05-2022,,
O427,Headphones,Accessories,North,2,178,31.46,13-05-2022,,
O428,Printer,Office,East,8,5296,1234.81,13-05-2022,,
O429,Mouse,Accessories,North,4,4156,847.09,13-05-2022,,
O430,Printer,Office,North,1,624,106.92,13-05-2022,,
O431,Smartphone,Electronics,West,4,3892,1052.72,14-05-2022,,
O432,Mouse,Accessories,South,9,1620,294.6,14-05-2022,,
O433,Mouse,Accessories,West,3,2250,301.97,14-05-2022,,
O434,Monitor,Accessories,West,2,1390,316.31,14-05-2022,,
O435,Camera,Electronics,South,5,5155,1325.16,14-05-2022,,
O436,Smartwatch,Electronics,North,5,1025,262.91,15-05-2022,,
O437,Mouse,Accessories,South,3,1785,244.52,15-05-2022,,
O438,Smartwatch,Electronics,North,9,2952,605.85,15-05-2022,,
O439,Headphones,Accessories,East,1,773,181.52,15-05-2022,,
O440,Tablet,Electronics,North,8,1640,361.48,16-05-2022,,
O441,Keyboard,Accessories,East,1,1017,69.33,16-05-2022,,
O442,Headphones,Accessories,East,4,1964,349.91,16-05-2022,,
O443,Mouse,Accessories,North,3,2994,638.59,16-05-2022,,
O444,Printer,Office,East,9,8046,2210.33,17-05-2022,,
O445,Printer,Office,West,2,1874,271.5,17-05-2022,,
O446,Mouse,Accessories,North,8,6008,871.76,17-05-2022,,
O447,Camera,Electronics,East,8,7240,411.19,18-05-2022,,
O448,Monitor,Accessories,South,9,1188,348.31,18-05-2022,,
O449,Headphones,Accessories,North,9,2997,163.34,18-05-2022,,
O450,Printer,Office,West,9,7524,2017.85,18-05-2022,,
O451,Monitor,Accessories,North,5,3625,268.73,18-05-2022,,
O452,Laptop,Electronics,East,8,6952,871.2,19-05-2022,,
O453,Camera,Electronics,North,9,1053,283.58,19-05-2022,,
O454,Monitor,Accessories,North,9,6696,1224.22,19-05-2022,,
O455,Headphones,Accessories,North,2,1420,93.59,20-05-2022,,
O456,Camera,Electronics,West,9,9972,2566.01,20-05-2022,,
O457,Laptop,Electronics,South,8,3136,494.26,20-05-2022,,
O458,Camera,Electronics,West,3,225,20.52,21-05-2022,,
O459,Mouse,Accessories,East,3,1662,375.04,21-05-2022,,
O460,Printer,Office,West,4,500,85.96,22-05-2022,,
O461,Smartphone,Electronics,North,8,3168,747.33,22-05-2022,,
O462,Smartphone,Electronics,East,1,622,104.57,22-05-2022,,
O463,Tablet,Electronics,North,3,1233,361.12,23-05-2022,,
O464,Laptop,Electronics,West,3,573,116.14,23-05-2022,,
O465,Tablet,Electronics,South,1,702,129.34,23-05-2022,,
O466,Laptop,Electronics,South,8,4832,1261.06,24-05-2022,,
O467,Printer,Office,North,5,3765,670.8,24-05-2022,,
O468,Camera,Electronics,North,8,6928,1415.16,24-05-2022,,
O469,Headphones,Accessories,West,7,1624,436.13,24-05-2022,,
O470,Headphones,Accessories,North,1,68,10.39,24-05-2022,,
O471,Mouse,Accessories,North,1,651,187.99,25-05-2022,,
O472,Printer,Office,North,7,6293,718.49,25-05-2022,,
O473,Keyboard,Accessories,West,2,1068,85.71,26-05-2022,,
O474,Keyboard,Accessories,North,1,381,26.69,28-05-2022,,
O475,Printer,Office,South,2,2016,426.43,28-05-2022,,
O476,Headphones,Accessories,West,2,1224,340.67,28-05-2022,,
O477,Monitor,Accessories,South,5,2180,400.01,28-05-2022,,
O478,Laptop,Electronics,North,9,2853,353.09,29-05-2022,,
O479,Mouse,Accessories,South,1,272,45.33,29-05-2022,,
O480,Smartphone,Electronics,North,4,2640,183.23,29-05-2022,,
O481,Monitor,Accessories,North,2,488,129.02,29-05-2022,,
O482,Printer,Office,South,8,9184,1795.93,29-05-2022,,
O483,Tablet,Electronics,North,5,280,23.98,29-05-2022,,
O484,Keyboard,Accessories,East,3,2889,604.45,30-05-2022,,
O485,Laptop,Electronics,West,1,625,125.9,30-05-2022,,
O486,Keyboard,Accessories,South,8,7056,538.48,30-05-2022,,
O487,Tablet,Electronics,West,8,3936,720.2,31-05-2022,,
O488,Smartwatch,Electronics,East,6,2472,363.38,31-05-2022,,
O489,Mouse,Accessories,West,5,855,67.57,31-05-2022,,
O490,Mouse,Accessories,West,3,3480,560.39,01-06-2022,,
O491,Camera,Electronics,South,1,846,103.3,01-06-2022,,
O492,Keyboard,Accessories,North,1,158,46.24,02-06-2022,,
O493,Mouse,Accessories,South,9,3186,583.24,02-06-2022,,
O494,Mouse,Accessories,North,7,6972,969.43,03-06-2022,,
O495,Mouse,Accessories,East,5,1745,449.64,04-06-2022,,
O496,Laptop,Electronics,East,8,4256,372.95,04-06-2022,,
O497,Keyboard,Accessories,South,3,1674,499.63,04-06-2022,,
O498,Camera,Electronics,North,8,6488,1072.86,04-06-2022,,
O499,Tablet,Electronics,East,5,3530,803.86,04-06-2022,,
O500,Mouse,Accessories,North,2,632,87.45,05-06-2022,,
O501,Monitor,Accessories,North,7,3675,236.8,05-06-2022,,
O502,Smartwatch,Electronics,West,6,5592,926.42,05-06-2022,,
O503,Keyboard,Accessories,East,6,6432,807.94,05-06-2022,,
O504,Camera,Electronics,East,3,3069,503.3,06-06-2022,,
O505,Keyboard,Accessories,North,7,2898,490.11,06-06-2022,,
O506,Tablet,Electronics,North,4,3960,632.76,06-06-2022,,
O507,Tablet,Electronics,South,3,1476,85.16,06-06-2022,,
O508,Printer,Office,East,2,1058,298.69,07-06-2022,,
O509,Monitor,Accessories,South,5,1215,162.02,07-06-2022,,
O510,Camera,Electronics,North,3,204,20.43,08-06-2022,,
O511,Tablet,Electronics,West,7,4137,221.66,09-06-2022,,
O512,Camera,Electronics,West,5,250,16.81,09-06-2022,,
O513,Tablet,Electronics,West,5,1185,254.34,09-06-2022,,
O514,Headphones,Accessories,South,2,1504,108.52,10-06-2022,,
O515,Keyboard,Accessories,West,6,6888,945.07,10-06-2022,,
O516,Smartphone,Electronics,West,3,3588,958.84,10-06-2022,,
O517,Laptop,Electronics,South,7,1477,367.22,10-06-2022,,
O518,Smartwatch,Electronics,East,8,1280,131.56,10-06-2022,,
O519,Tablet,Electronics,South,7,7161,630.76,10-06-2022,,
O520,Printer,Office,North,5,1850,346.4,11-06-2022,,
O521,Mouse,Accessories,East,3,3378,520.31,11-06-2022,,
O522,Laptop,Electronics,West,7,7672,2046.38,11-06-2022,,
O523,Tablet,Electronics,South,6,4254,938.66,12-06-2022,,
O524,Keyboard,Accessories,East,5,2285,279.9,13-06-2022,,
O525,Keyboard,Accessories,West,7,5775,680.6,13-06-2022,,
O526,Smartphone,Electronics,North,9,9360,910.35,13-06-2022,,
O527,Printer,Office,North,8,6936,1156.52,14-06-2022,,
O528,Camera,Electronics,East,9,5634,464.71,14-06-2022,,
O529,Smartphone,Electronics,North,4,2644,731.86,15-06-2022,,
O530,Headphones,Accessories,North,1,247,35.65,15-06-2022,,
O531,Laptop,Electronics,East,7,1869,357.27,16-06-2022,,
O532,Smartwatch,Electronics,West,7,1988,430.59,16-06-2022,,
O533,Laptop,Electronics,West,4,1920,549.11,16-06-2022,,
O534,Headphones,Accessories,West,3,2577,196.37,17-06-2022,,
O535,Camera,Electronics,East,3,828,117.95,17-06-2022,,
O536,Camera,Electronics,South,2,1580,403.76,17-06-2022,,
O537,Camera,Electronics,East,9,9009,1909.26,17-06-2022,,
O538,Smartphone,Electronics,East,9,7425,1580.86,18-06-2022,,
O539,Monitor,Accessories,West,5,2945,672.35,18-06-2022,,
O540,Mouse,Accessories,West,3,294,22.9,18-06-2022,,
O541,Mouse,Accessories,South,5,5875,789.23,18-06-2022,,
O542,Smartwatch,Electronics,West,3,1308,197.6,18-06-2022,,
O543,Monitor,Accessories,South,4,2360,391.82,18-06-2022,,
O544,Smartwatch,Electronics,West,6,1008,245.45,18-06-2022,,
O545,Smartwatch,Electronics,North,6,1344,338.4,19-06-2022,,
O546,Printer,Office,West,7,5635,1185.97,19-06-2022,,
O547,Mouse,Accessories,East,4,4088,1200.03,20-06-2022,,
O548,Camera,Electronics,South,8,2192,441.77,20-06-2022,,
O549,Keyboard,Accessories,South,8,1952,444.15,21-06-2022,,
O550,Smartphone,Electronics,East,7,3955,1144.76,21-06-2022,,
O551,Mouse,Accessories,South,8,5256,1118.16,22-06-2022,,
O552,Camera,Electronics,North,1,1163,115.09,22-06-2022,,
O553,Smartwatch,Electronics,North,9,5004,973.65,22-06-2022,,
O554,Mouse,Accessories,North,8,9128,1342.19,23-06-2022,,
O555,Laptop,Electronics,East,4,4700,576.34,24-06-2022,,
O556,Camera,Electronics,West,2,1686,146.39,24-06-2022,,
O557,Keyboard,Accessories,South,9,4572,279.54,24-06-2022,,
O558,Smartphone,Electronics,South,5,2510,515.12,25-06-2022,,
O559,Smartphone,Electronics,West,3,3117,829.09,26-06-2022,,
O560,Laptop,Electronics,West,1,380,94.35,27-06-2022,,
O561,Monitor,Accessories,West,9,2889,604.19,27-06-2022,,
O562,Smartwatch,Electronics,East,9,3654,581.9,27-06-2022,,
O563,Printer,Office,East,6,5610,298.77,28-06-2022,,
O564,Smartphone,Electronics,South,1,668,99.4,28-06-2022,,
O565,Smartphone,Electronics,South,7,3983,360.13,28-06-2022,,
O566,Keyboard,Accessories,South,1,1112,272.81,28-06-2022,,
O567,Monitor,Accessories,North,9,4230,221.06,29-06-2022,,
O568,Tablet,Electronics,East,8,2968,530.3,30-06-2022,,
O569,Monitor,Accessories,West,5,4690,706.74,30-06-2022,,
O570,Camera,Electronics,West,6,4296,1240.31,30-06-2022,,
O571,Camera,Electronics,North,7,7203,523.52,30-06-2022,,
O572,Smartphone,Electronics,North,4,3640,695.31,01-07-2022,,
O573,Smartphone,Electronics,East,1,1131,304.62,01-07-2022,,
O574,Camera,Electronics,West,9,3627,797.53,01-07-2022,,
O575,Mouse,Accessories,South,8,7968,1249.98,02-07-2022,,
O576,Headphones,Accessories,South,3,3546,490.28,03-07-2022,,
O577,Tablet,Electronics,South,5,2270,546.56,04-07-2022,,
O578,Keyboard,Accessories,West,2,1354,136.91,04-07-2022,,
O579,Headphones,Accessories,West,7,6811,1423.57,04-07-2022,,
O580,Smartwatch,Electronics,East,3,1410,232.65,05-07-2022,,
O581,Keyboard,Accessories,North,2,1170,249.99,05-07-2022,,
O582,Laptop,Electronics,East,7,4739,740.74,05-07-2022,,
O583,Mouse,Accessories,South,9,7866,1554.38,06-07-2022,,
O584,Monitor,Accessories,East,5,3645,388.31,07-07-2022,,
O585,Headphones,Accessories,East,6,5358,568.34,07-07-2022,,
O586,Camera,Electronics,North,5,1775,486.37,07-07-2022,,
O587,Headphones,Accessories,South,9,4905,1351.25,08-07-2022,,
O588,Mouse,Accessories,East,6,4260,372.33,09-07-2022,,
O589,Printer,Office,East,2,1632,292.78,09-07-2022,,
O590,Smartwatch,Electronics,East,6,3324,466.78,09-07-2022,,
O591,Camera,Electronics,West,5,4590,347.14,09-07-2022,,
O592,Laptop,Electronics,East,9,8496,2182.42,09-07-2022,,
O593,Printer,Office,North,6,6444,518.79,09-07-2022,,
O594,Camera,Electronics,North,1,812,51.13,10-07-2022,,
O595,Monitor,Accessories,West,6,1764,465.93,10-07-2022,,
O596,Printer,Office,West,1,1012,172.67,11-07-2022,,
O597,Keyboard,Accessories,South,2,836,47.07,11-07-2022,,
O598,Smartwatch,Electronics,East,1,723,115.26,11-07-2022,,
O599,Headphones,Accessories,North,6,5628,1033.15,12-07-2022,,
O600,Laptop,Electronics,North,5,1660,283.14,12-07-2022,,
O601,Headphones,Accessories,West,3,2295,244.83,12-07-2022,,
O602,Printer,Office,East,2,2190,477.8,13-07-2022,,
O603,Tablet,Electronics,East,7,3500,919.35,13-07-2022,,
O604,Headphones,Accessories,West,2,1098,239.92,14-07-2022,,
O605,Mouse,Accessories,North,5,945,194.03,15-07-2022,,
O606,Mouse,Accessories,West,6,5622,1382.67,15-07-2022,,
O607,Camera,Electronics,East,3,2325,309.49,15-07-2022,,
O608,Keyboard,Accessories,South,1,1157,252.08,15-07-2022,,
O609,Printer,Office,West,3,531,126.24,16-07-2022,,
O610,Tablet,Electronics,West,2,1760,278.09,17-07-2022,,
O611,Smartwatch,Electronics,North,1,371,108.58,18-07-2022,,
O612,Smartphone,Electronics,East,4,1896,191.7,18-07-2022,,
O613,Smartwatch,Electronics,South,2,514,106.75,18-07-2022,,
O614,Monitor,Accessories,West,7,1876,129.25,18-07-2022,,
O615,Camera,Electronics,East,6,1182,236.12,19-07-2022,,
O616,Smartphone,Electronics,North,5,4255,961.41,20-07-2022,,
O617,Monitor,Accessories,North,9,1341,150.7,21-07-2022,,
O618,Keyboard,Accessories,North,1,644,49.25,21-07-2022,,
O619,Monitor,Accessories,South,3,1827,94.4,21-07-2022,,
O620,Camera,Electronics,North,1,930,136.16,21-07-2022,,
O621,Camera,Electronics,South,4,528,152.8,23-07-2022,,
O622,Monitor,Accessories,South,6,4236,739.22,23-07-2022,,
O623,Headphones,Accessories,North,4,1664,190.82,23-07-2022,,
O624,Smartwatch,Electronics,North,3,2727,554.46,24-07-2022,,
O625,Smartwatch,Electronics,North,2,522,52.73,24-07-2022,,
O626,Mouse,Accessories,West,7,8288,1945.03,25-07-2022,,
O627,Laptop,Electronics,West,9,1062,73.58,25-07-2022,,
O628,Smartphone,Electronics,East,3,1140,226.52,26-07-2022,,
O629,Keyboard,Accessories,East,8,3488,712.24,26-07-2022,,
O630,Tablet,Electronics,North,8,5920,1436.7,26-07-2022,,
O631,Monitor,Accessories,North,9,3096,362.89,26-07-2022,,
O632,Monitor,Accessories,South,5,3490,205.04,27-07-2022,,
O633,Smartwatch,Electronics,South,6,4374,702.62,28-07-2022,,
O634,Smartphone,Electronics,South,6,3366,541.86,29-07-2022,,
O635,Printer,Office,East,6,822,231.62,29-07-2022,,
O636,Monitor,Accessories,North,2,340,39.12,29-07-2022,,
O637,Mouse,Accessories,East,1,763,217.94,30-07-2022,,
O638,Headphones,Accessories,West,4,3408,856.98,31-07-2022,,
O639,Tablet,Electronics,West,7,2282,537.71,31-07-2022,,
O640,Camera,Electronics,South,7,4151,1047.43,31-07-2022,,
O641,Laptop,Electronics,North,7,6279,1689.55,31-07-2022,,
O642,Monitor,Accessories,North,3,474,83.32,31-07-2022,,
O643,Monitor,Accessories,West,5,680,176.44,31-07-2022,,
O644,Headphones,Accessories,West,9,8496,1721.6,31-07-2022,,
O645,Keyboard,Accessories,South,7,7826,714.68,01-08-2022,,
O646,Mouse,Accessories,South,6,4014,717.44,01-08-2022,,
O647,Laptop,Electronics,East,1,687,62.82,01-08-2022,,
O648,Smartwatch,Electronics,South,3,2943,234.27,01-08-2022,,
O649,Printer,Office,East,7,5649,660.37,01-08-2022,,
O650,Tablet,Electronics,North,8,3296,623.67,02-08-2022,,
O651,Headphones,Accessories,North,3,1137,173.92,02-08-2022,,
O652,Smartphone,Electronics,North,2,380,101.7,02-08-2022,,
O653,Laptop,Electronics,West,5,4405,1247.86,02-08-2022,,
O654,Tablet,Electronics,East,1,120,9.43,03-08-2022,,
O655,Printer,Office,East,1,1176,182.07,03-08-2022,,
O656,Camera,Electronics,South,3,1770,366.58,03-08-2022,,
O657,Camera,Electronics,South,6,4302,965.02,04-08-2022,,
O658,Camera,Electronics,North,3,2988,362.68,04-08-2022,,
O659,Headphones,Accessories,East,3,3033,458.41,05-08-2022,,
O660,Mouse,Accessories,South,9,6363,1752.65,05-08-2022,,
O661,Tablet,Electronics,West,6,3402,501.29,05-08-2022,,
O662,Keyboard,Accessories,South,4,3496,1032.81,05-08-2022,,
O663,Monitor,Accessories,East,4,1080,204.95,05-08-2022,,
O664,Headphones,Accessories,East,6,1530,218.99,05-08-2022,,
O665,Keyboard,Accessories,West,4,3568,764.2,06-08-2022,,
O666,Smartphone,Electronics,West,1,954,48.97,06-08-2022,,
O667,Camera,Electronics,West,4,1196,223.66,07-08-2022,,
O668,Smartwatch,Electronics,North,4,2136,217.47,07-08-2022,,
O669,Printer,Office,South,9,8496,2316.03,08-08-2022,,
O670,Laptop,Electronics,West,7,7280,1450.82,08-08-2022,,
O671,Smartwatch,Electronics,South,5,4935,625.39,09-08-2022,,
O672,Tablet,Electronics,South,8,9056,872.48,10-08-2022,,
O673,Smartwatch,Electronics,South,1,563,46.96,10-08-2022,,
O674,Printer,Office,South,2,1570,247.7,11-08-2022,,
O675,Camera,Electronics,North,3,2181,517.02,11-08-2022,,
O676,Mouse,Accessories,North,4,3808,442.33,12-08-2022,,
O677,Keyboard,Accessories,West,7,6552,635.09,12-08-2022,,
O678,Laptop,Electronics,South,8,6544,1086.29,12-08-2022,,
O679,Mouse,Accessories,West,3,2631,157.19,12-08-2022,,
O680,Monitor,Accessories,West,9,945,94.75,12-08-2022,,
O681,Monitor,Accessories,West,2,760,192.42,13-08-2022,,
O682,Monitor,Accessories,North,4,1392,394.48,13-08-2022,,
O683,Smartwatch,Electronics,East,3,1242,206.74,13-08-2022,,
O684,Laptop,Electronics,East,3,3183,868.73,13-08-2022,,
O685,Monitor,Accessories,West,5,4260,229.77,13-08-2022,,
O686,Smartphone,Electronics,West,1,1041,132.46,14-08-2022,,
O687,Smartwatch,Electronics,East,3,1692,348.81,14-08-2022,,
O688,Camera,Electronics,North,4,1728,403.06,14-08-2022,,
O689,Camera,Electronics,South,4,4484,893.27,14-08-2022,,
O690,Smartphone,Electronics,East,7,4123,750.05,14-08-2022,,
O691,Mouse,Accessories,East,2,2372,392.07,14-08-2022,,
O692,Smartphone,Electronics,East,7,5201,745.2,14-08-2022,,
O693,Mouse,Accessories,South,5,3100,695.28,15-08-2022,,
O694,Smartwatch,Electronics,East,6,5292,1105.95,16-08-2022,,
O695,Tablet,Electronics,South,6,5952,971.53,17-08-2022,,
O696,Smartphone,Electronics,East,4,1932,472.91,17-08-2022,,
O697,Tablet,Electronics,West,6,3486,1011.74,17-08-2022,,
O698,Tablet,Electronics,West,2,1708,441.43,17-08-2022,,
O699,Monitor,Accessories,South,4,4324,288.12,18-08-2022,,
O700,Laptop,Electronics,South,4,2708,302.14,18-08-2022,,
O701,Printer,Office,West,8,7944,1142.83,18-08-2022,,
O702,Camera,Electronics,East,3,684,39.33,18-08-2022,,
O703,Printer,Office,West,9,5904,1440.45,19-08-2022,,
O704,Printer,Office,South,5,4970,1080.12,19-08-2022,,
O705,Headphones,Accessories,West,2,2288,234.97,19-08-2022,,
O706,Smartphone,Electronics,East,6,4662,350.79,19-08-2022,,
O707,Mouse,Accessories,East,4,2532,404.96,21-08-2022,,
O708,Tablet,Electronics,South,8,9328,1008.6,21-08-2022,,
O709,Printer,Office,North,1,686,86.18,21-08-2022,,
O710,Smartwatch,Electronics,South,6,1290,343.35,21-08-2022,,
O711,Printer,Office,West,5,1205,235.19,22-08-2022,,
O712,Headphones,Accessories,South,7,7966,1313.56,22-08-2022,,
O713,Camera,Electronics,North,7,1085,130.72,22-08-2022,,
O714,Monitor,Accessories,West,9,6633,1239.11,22-08-2022,,
O715,Laptop,Electronics,North,7,5096,971.5,22-08-2022,,
O716,Tablet,Electronics,East,4,4120,710.07,22-08-2022,,
O717,Monitor,Accessories,West,3,1479,207.58,23-08-2022,,
O718,Smartphone,Electronics,West,7,1652,397.49,24-08-2022,,
O719,Laptop,Electronics,South,1,1028,240.61,24-08-2022,,
O720,Monitor,Accessories,East,4,4580,655.14,24-08-2022,,
O721,Monitor,Accessories,South,8,2152,196.53,24-08-2022,,
O722,Monitor,Accessories,South,6,4566,866.13,24-08-2022,,
O723,Headphones,Accessories,East,3,2244,301.53,25-08-2022,,
O724,Mouse,Accessories,West,4,1344,140.52,25-08-2022,,
O725,Printer,Office,South,6,2622,131.53,25-08-2022,,
O726,Smartphone,Electronics,South,1,325,46.84,26-08-2022,,
O727,Keyboard,Accessories,West,1,960,95.88,26-08-2022,,
O728,Smartphone,Electronics,North,7,2639,268.88,26-08-2022,,
O729,Printer,Office,South,5,1025,246.15,27-08-2022,,
O730,Monitor,Accessories,West,2,1924,434.86,27-08-2022,,
O731,Smartphone,Electronics,North,2,1660,362.88,27-08-2022,,
O732,Printer,Office,North,1,985,105.09,27-08-2022,,
O733,Keyboard,Accessories,North,5,2600,537.11,27-08-2022,,
O734,Camera,Electronics,West,4,2792,725.35,28-08-2022,,
O735,Headphones,Accessories,North,2,378,87.37,28-08-2022,,
O736,Camera,Electronics,West,8,968,271.61,29-08-2022,,
O737,Smartwatch,Electronics,North,3,564,108.35,29-08-2022,,
O738,Laptop,Electronics,South,5,2365,667.61,29-08-2022,,
O739,Smartphone,Electronics,West,6,3252,834.84,30-08-2022,,
O740,Camera,Electronics,North,1,276,42.68,30-08-2022,,
O741,Mouse,Accessories,West,3,3408,205.76,31-08-2022,,
O742,Laptop,Electronics,East,6,1398,180.88,01-09-2022,,
O743,Keyboard,Accessories,North,4,904,108.85,01-09-2022,,
O744,Keyboard,Accessories,South,1,1178,161.06,02-09-2022,,
O745,Headphones,Accessories,West,3,2535,292.19,02-09-2022,,
O746,Tablet,Electronics,West,1,496,146.92,03-09-2022,,
O747,Smartphone,Electronics,West,4,3888,284.17,03-09-2022,,
O748,Tablet,Electronics,East,7,4921,798.16,03-09-2022,,
O749,Smartwatch,Electronics,West,8,4472,290.79,03-09-2022,,
O750,Tablet,Electronics,North,3,603,153.37,03-09-2022,,
O751,Headphones,Accessories,West,9,1899,501.4,03-09-2022,,
O752,Printer,Office,North,4,544,67.84,04-09-2022,,
O753,Monitor,Accessories,North,9,6471,1844.59,04-09-2022,,
O754,Keyboard,Accessories,North,1,677,54.14,05-09-2022,,
O755,Laptop,Electronics,South,4,1372,302.58,06-09-2022,,
O756,Keyboard,Accessories,North,9,7542,1477.49,07-09-2022,,
O757,Monitor,Accessories,West,1,924,125.65,07-09-2022,,
O758,Smartphone,Electronics,East,5,3940,755.11,08-09-2022,,
O759,Tablet,Electronics,West,2,374,49.26,09-09-2022,,
O760,Printer,Office,North,5,1800,252.69,09-09-2022,,
O761,Monitor,Accessories,West,5,3170,868.34,09-09-2022,,
O762,Headphones,Accessories,North,7,5362,1029.47,10-09-2022,,
O763,Monitor,Accessories,East,9,5976,1747.57,10-09-2022,,
O764,Keyboard,Accessories,North,9,8514,1400.4,11-09-2022,,
O765,Laptop,Electronics,South,1,810,157.47,11-09-2022,,
O766,Mouse,Accessories,South,1,71,12.02,11-09-2022,,
O767,Laptop,Electronics,North,1,651,57.94,11-09-2022,,
O768,Monitor,Accessories,North,3,1245,119.11,11-09-2022,,
O769,Monitor,Accessories,West,1,464,58.38,12-09-2022,,
O770,Monitor,Accessories,North,5,5155,356.43,12-09-2022,,
O771,Smartphone,Electronics,East,5,5175,786.27,12-09-2022,,
O772,Smartphone,Electronics,East,2,1668,470.42,13-09-2022,,
O773,Printer,Office,East,3,1872,532.81,13-09-2022,,
O774,Laptop,Electronics,North,3,513,132.56,14-09-2022,,
